cr_id,gender,age,race
1049763,MALE,,BLACK
1049766,MALE,9.0,BLACK
1049776,MALE,18.0,BLACK
1049778,MALE,23.0,BLACK
1049813,MALE,,
1049816,MALE,24.0,BLACK
1049818,FEMALE,33.0,BLACK
1049822,FEMALE,24.0,
1049824,MALE,,WHITE
1049832,MALE,,BLACK
1049856,FEMALE,25.0,BLACK
1049856,FEMALE,30.0,BLACK
1049856,MALE,28.0,HISPANIC
1049858,FEMALE,25.0,BLACK
1049863,FEMALE,,WHITE
1049891,MALE,,BLACK
1049892,FEMALE,,
1049898,FEMALE,33.0,BLACK
1049899,FEMALE,40.0,BLACK
1049900,MALE,33.0,BLACK
1049901,MALE,30.0,BLACK
1049905,MALE,25.0,HISPANIC
1049927,FEMALE,81.0,BLACK
1049930,FEMALE,,HISPANIC
1049935,MALE,22.0,BLACK
1049945,MALE,43.0,ASIAN/PACIFIC ISLANDER
1049964,MALE,19.0,BLACK
1049973,MALE,38.0,BLACK
1049982,MALE,27.0,BLACK
1049985,MALE,20.0,BLACK
1049987,MALE,30.0,BLACK
1049997,FEMALE,59.0,WHITE
1049998,FEMALE,22.0,BLACK
1050008,FEMALE,,HISPANIC
1050012,MALE,22.0,BLACK
1050017,FEMALE,33.0,BLACK
1050021,MALE,38.0,BLACK
1050042,MALE,20.0,HISPANIC
1050044,MALE,,BLACK
1050066,FEMALE,49.0,BLACK
1050067,FEMALE,24.0,BLACK
1050069,FEMALE,,
1050069,FEMALE,,
1050074,FEMALE,,BLACK
1050075,MALE,34.0,BLACK
1050082,MALE,19.0,BLACK
1050085,MALE,29.0,BLACK
1050086,MALE,46.0,BLACK
1050088,MALE,37.0,BLACK
1050093,FEMALE,,WHITE
1050093,FEMALE,,WHITE
1050094,FEMALE,,BLACK
1050094,MALE,33.0,BLACK
1050097,MALE,,HISPANIC
1050106,MALE,22.0,HISPANIC
1050107,MALE,19.0,BLACK
1050109,MALE,41.0,BLACK
1050120,FEMALE,66.0,BLACK
1050140,FEMALE,20.0,BLACK
1050142,MALE,,BLACK
1050154,FEMALE,,BLACK
1050156,MALE,35.0,BLACK
1050162,MALE,30.0,BLACK
1050164,MALE,27.0,BLACK
1050168,MALE,25.0,BLACK
1050168,MALE,,BLACK
1050173,MALE,,ASIAN/PACIFIC ISLANDER
1050176,MALE,,WHITE
1050176,FEMALE,,HISPANIC
1050176,FEMALE,,HISPANIC
1050199,MALE,20.0,BLACK
1050207,FEMALE,29.0,WHITE
1050217,MALE,27.0,BLACK
1050222,MALE,40.0,BLACK
1050228,MALE,21.0,HISPANIC
1050246,FEMALE,28.0,WHITE
1050246,FEMALE,27.0,WHITE
1050246,FEMALE,27.0,WHITE
1050262,MALE,17.0,BLACK
1050270,MALE,40.0,BLACK
1050275,MALE,52.0,BLACK
1050285,MALE,,BLACK
1050292,MALE,36.0,BLACK
1050294,MALE,30.0,BLACK
1050294,MALE,28.0,BLACK
1050303,MALE,19.0,BLACK
1050304,MALE,,BLACK
1050304,FEMALE,62.0,BLACK
1050304,FEMALE,28.0,BLACK
1050304,MALE,,BLACK
1050308,FEMALE,,BLACK
1050324,MALE,45.0,ASIAN/PACIFIC ISLANDER
1050325,FEMALE,,
1050325,FEMALE,,
1050325,MALE,,
1050333,MALE,30.0,BLACK
1050351,MALE,19.0,BLACK
1050358,FEMALE,34.0,BLACK
1050360,MALE,24.0,BLACK
1050361,MALE,,WHITE
1050373,FEMALE,20.0,BLACK
1050375,MALE,31.0,BLACK
1050376,MALE,25.0,HISPANIC
1050378,MALE,19.0,BLACK
1050378,MALE,23.0,BLACK
1050385,FEMALE,19.0,BLACK
1050389,MALE,28.0,BLACK
1050396,MALE,22.0,HISPANIC
1050400,MALE,32.0,BLACK
1050402,MALE,44.0,BLACK
1050412,MALE,19.0,BLACK
1050412,MALE,20.0,BLACK
1050412,MALE,21.0,BLACK
1050418,MALE,32.0,BLACK
1050418,FEMALE,66.0,BLACK
1050418,FEMALE,37.0,BLACK
1050425,MALE,,BLACK
1050431,FEMALE,53.0,BLACK
1050433,MALE,,BLACK
1050436,MALE,32.0,BLACK
1050468,MALE,28.0,BLACK
1050486,MALE,20.0,BLACK
1050496,MALE,68.0,HISPANIC
1050508,MALE,,BLACK
1050509,MALE,25.0,BLACK
1050512,MALE,24.0,BLACK
1050515,MALE,22.0,BLACK
1050520,MALE,43.0,BLACK
1050520,FEMALE,,BLACK
1050528,FEMALE,19.0,BLACK
1050529,MALE,19.0,BLACK
1050531,MALE,36.0,BLACK
1050537,MALE,18.0,BLACK
1050537,FEMALE,21.0,BLACK
1050537,FEMALE,22.0,BLACK
1050541,MALE,13.0,WHITE
1050547,MALE,35.0,BLACK
1050548,MALE,33.0,BLACK
1050548,MALE,32.0,BLACK
1050548,MALE,33.0,BLACK
1050548,MALE,31.0,BLACK
1050566,FEMALE,38.0,BLACK
1050569,MALE,24.0,BLACK
1050571,MALE,29.0,BLACK
1050580,MALE,24.0,HISPANIC
1050580,MALE,31.0,BLACK
1050581,FEMALE,22.0,BLACK
1050588,FEMALE,33.0,BLACK
1050588,MALE,24.0,BLACK
1050607,FEMALE,57.0,BLACK
1050608,MALE,24.0,BLACK
1050619,MALE,37.0,BLACK
1050625,MALE,22.0,BLACK
1050655,FEMALE,,
1050662,FEMALE,32.0,HISPANIC
1050662,MALE,,HISPANIC
1050665,FEMALE,19.0,HISPANIC
1050667,FEMALE,20.0,BLACK
1050667,MALE,,BLACK
1050682,MALE,,HISPANIC
1050684,MALE,50.0,BLACK
1050685,MALE,51.0,BLACK
1050693,FEMALE,43.0,BLACK
1050695,FEMALE,20.0,HISPANIC
1050702,FEMALE,30.0,BLACK
1050708,MALE,29.0,BLACK
1050712,FEMALE,46.0,WHITE
1050722,FEMALE,26.0,HISPANIC
1050747,MALE,27.0,HISPANIC
1050748,FEMALE,36.0,BLACK
1050758,MALE,23.0,HISPANIC
1050758,FEMALE,,HISPANIC
1050758,FEMALE,27.0,HISPANIC
1050758,MALE,36.0,HISPANIC
1050763,FEMALE,19.0,WHITE
1050766,MALE,27.0,BLACK
1050770,MALE,26.0,BLACK
1050775,MALE,58.0,WHITE
1050778,MALE,23.0,HISPANIC
1050778,FEMALE,18.0,HISPANIC
1050778,MALE,20.0,HISPANIC
1050810,FEMALE,25.0,BLACK
1050815,MALE,22.0,BLACK
1050821,FEMALE,,BLACK
1050821,MALE,24.0,BLACK
1050829,FEMALE,33.0,WHITE
1050841,MALE,,BLACK
1050841,MALE,,BLACK
1050841,MALE,25.0,BLACK
1050861,MALE,70.0,BLACK
1050868,FEMALE,40.0,BLACK
1050876,MALE,27.0,BLACK
1050879,MALE,50.0,WHITE
1050897,MALE,24.0,BLACK
1050900,MALE,20.0,HISPANIC
1050912,FEMALE,22.0,BLACK
1050912,FEMALE,24.0,BLACK
1050912,FEMALE,,BLACK
1050914,MALE,19.0,BLACK
1050914,MALE,25.0,BLACK
1050921,FEMALE,37.0,BLACK
1050922,FEMALE,57.0,BLACK
1050922,MALE,24.0,BLACK
1050926,FEMALE,29.0,HISPANIC
1050930,MALE,48.0,BLACK
1050932,MALE,19.0,HISPANIC
1050935,MALE,34.0,BLACK
1050941,MALE,25.0,
1050941,MALE,26.0,
1050941,FEMALE,25.0,
1050941,FEMALE,28.0,
1050941,MALE,42.0,
1050941,FEMALE,16.0,
1050944,FEMALE,27.0,BLACK
1050945,MALE,31.0,BLACK
1050946,MALE,31.0,BLACK
1050948,MALE,,BLACK
1050949,MALE,23.0,BLACK
1050949,MALE,36.0,BLACK
1050953,FEMALE,,BLACK
1050954,MALE,34.0,BLACK
1050961,MALE,21.0,BLACK
1050962,MALE,25.0,BLACK
1050972,FEMALE,15.0,HISPANIC
1050972,MALE,24.0,HISPANIC
1050972,MALE,24.0,HISPANIC
1050972,FEMALE,21.0,HISPANIC
1050975,MALE,20.0,BLACK
1050976,FEMALE,46.0,WHITE
1050977,MALE,32.0,BLACK
1050978,MALE,,BLACK
1050980,FEMALE,40.0,BLACK
1050988,MALE,30.0,BLACK
1050988,MALE,45.0,BLACK
1050988,MALE,16.0,BLACK
1050992,FEMALE,31.0,BLACK
1050992,FEMALE,26.0,BLACK
1050992,MALE,,BLACK
1050994,MALE,25.0,BLACK
1050994,MALE,23.0,BLACK
1050996,FEMALE,,BLACK
1051009,MALE,,
1051020,FEMALE,19.0,BLACK
1051027,,,
1051054,MALE,47.0,BLACK
1051058,MALE,48.0,HISPANIC
1051058,MALE,28.0,HISPANIC
1051060,FEMALE,,BLACK
1051063,MALE,,
1051074,MALE,25.0,BLACK
1051082,,,
1051105,MALE,22.0,HISPANIC
1051120,MALE,22.0,BLACK
1051128,MALE,27.0,BLACK
1051129,MALE,19.0,BLACK
1051129,MALE,18.0,BLACK
1051135,FEMALE,23.0,BLACK
1051139,MALE,29.0,BLACK
1051165,MALE,62.0,ASIAN/PACIFIC ISLANDER
1051166,MALE,32.0,HISPANIC
1051178,MALE,23.0,BLACK
1051179,FEMALE,77.0,BLACK
1051179,MALE,32.0,BLACK
1051192,MALE,34.0,BLACK
1051201,FEMALE,,
1051210,MALE,49.0,HISPANIC
1051210,FEMALE,,WHITE
1051217,FEMALE,,BLACK
1051236,FEMALE,17.0,BLACK
1051240,FEMALE,30.0,BLACK
1051242,MALE,24.0,HISPANIC
1051244,MALE,58.0,BLACK
1051248,FEMALE,28.0,BLACK
1051253,FEMALE,,BLACK
1051266,MALE,69.0,BLACK
1051268,MALE,,BLACK
1051283,FEMALE,21.0,BLACK
1051286,MALE,37.0,BLACK
1051286,MALE,39.0,BLACK
1051290,MALE,43.0,BLACK
1051295,FEMALE,16.0,HISPANIC
1051297,FEMALE,28.0,BLACK
1051310,MALE,,HISPANIC
1051312,MALE,39.0,BLACK
1051313,FEMALE,19.0,HISPANIC
1051314,FEMALE,21.0,HISPANIC
1051315,FEMALE,21.0,HISPANIC
1051321,MALE,57.0,BLACK
1051333,MALE,54.0,BLACK
1051336,FEMALE,20.0,BLACK
1051343,MALE,30.0,HISPANIC
1051357,MALE,,HISPANIC
1051357,MALE,38.0,WHITE
1051359,MALE,42.0,BLACK
1051361,MALE,31.0,BLACK
1051374,FEMALE,,
1051377,MALE,37.0,BLACK
1051380,MALE,65.0,HISPANIC
1051382,MALE,48.0,HISPANIC
1051390,MALE,,BLACK
1051392,FEMALE,55.0,BLACK
1051398,MALE,22.0,BLACK
1051399,MALE,15.0,BLACK
1051413,MALE,33.0,WHITE
1051419,MALE,,HISPANIC
1051423,FEMALE,,
1051427,MALE,45.0,BLACK
1051427,MALE,44.0,BLACK
1051427,MALE,27.0,BLACK
1051427,FEMALE,26.0,BLACK
1051434,MALE,25.0,BLACK
1051439,FEMALE,36.0,HISPANIC
1051451,MALE,42.0,BLACK
1051459,MALE,22.0,BLACK
1051460,MALE,46.0,BLACK
1051465,MALE,45.0,ASIAN/PACIFIC ISLANDER
1051468,MALE,,BLACK
1051475,MALE,42.0,BLACK
1051476,MALE,38.0,HISPANIC
1051477,FEMALE,28.0,BLACK
1051488,MALE,34.0,BLACK
1051488,MALE,15.0,HISPANIC
1051488,FEMALE,,HISPANIC
1051488,FEMALE,11.0,HISPANIC
1051488,FEMALE,81.0,HISPANIC
1051488,FEMALE,30.0,HISPANIC
1051488,MALE,12.0,HISPANIC
1051497,FEMALE,,BLACK
1051497,FEMALE,32.0,WHITE
1051497,MALE,35.0,BLACK
1051501,MALE,60.0,BLACK
1051506,MALE,23.0,BLACK
1051528,FEMALE,,BLACK
1051537,FEMALE,22.0,BLACK
1051540,MALE,52.0,BLACK
1051540,FEMALE,,BLACK
1051555,FEMALE,,BLACK
1051555,MALE,37.0,BLACK
1051556,MALE,,WHITE
1051559,MALE,,BLACK
1051561,FEMALE,76.0,BLACK
1051571,FEMALE,,
1051571,FEMALE,23.0,BLACK
1051572,MALE,40.0,BLACK
1051577,MALE,,
1051577,FEMALE,,
1051609,MALE,57.0,WHITE
1051611,MALE,22.0,BLACK
1051623,MALE,77.0,BLACK
1051627,FEMALE,,
1051628,MALE,35.0,BLACK
1051629,MALE,41.0,HISPANIC
1051629,MALE,75.0,HISPANIC
1051630,FEMALE,25.0,BLACK
1051653,MALE,45.0,HISPANIC
1051654,MALE,19.0,BLACK
1051661,MALE,25.0,BLACK
1051662,MALE,28.0,HISPANIC
1051664,MALE,32.0,BLACK
1051666,MALE,65.0,BLACK
1051668,MALE,36.0,BLACK
1051669,MALE,33.0,BLACK
1051676,MALE,20.0,BLACK
1051677,MALE,,ASIAN/PACIFIC ISLANDER
1051679,MALE,32.0,BLACK
1051693,MALE,38.0,BLACK
1051697,MALE,34.0,ASIAN/PACIFIC ISLANDER
1051711,MALE,31.0,BLACK
1051717,MALE,38.0,BLACK
1051721,FEMALE,26.0,BLACK
1051722,MALE,,HISPANIC
1051735,FEMALE,37.0,BLACK
1051740,FEMALE,22.0,BLACK
1051742,MALE,46.0,BLACK
1051744,MALE,32.0,BLACK
1051745,MALE,,BLACK
1051746,MALE,34.0,BLACK
1051755,MALE,33.0,BLACK
1051757,MALE,20.0,BLACK
1051763,MALE,10.0,HISPANIC
1051763,FEMALE,18.0,HISPANIC
1051763,FEMALE,16.0,HISPANIC
1051763,MALE,39.0,HISPANIC
1051771,MALE,19.0,BLACK
1051779,MALE,39.0,BLACK
1051784,MALE,25.0,WHITE
1051793,FEMALE,26.0,WHITE
1051801,MALE,34.0,BLACK
1051802,FEMALE,24.0,BLACK
1051803,MALE,23.0,HISPANIC
1051809,MALE,22.0,BLACK
1051810,MALE,24.0,BLACK
1051816,MALE,74.0,WHITE
1051825,MALE,24.0,BLACK
1051828,MALE,27.0,BLACK
1051829,MALE,16.0,HISPANIC
1051840,MALE,24.0,WHITE
1051842,FEMALE,22.0,BLACK
1051843,MALE,,BLACK
1051843,MALE,34.0,BLACK
1051852,FEMALE,,BLACK
1051853,MALE,,HISPANIC
1051864,MALE,32.0,BLACK
1051865,MALE,20.0,HISPANIC
1051874,MALE,,HISPANIC
1051880,MALE,29.0,BLACK
1051882,MALE,31.0,ASIAN/PACIFIC ISLANDER
1051920,MALE,37.0,BLACK
1051924,MALE,51.0,HISPANIC
1051931,MALE,25.0,BLACK
1051934,MALE,44.0,BLACK
1051944,FEMALE,22.0,BLACK
1051948,MALE,34.0,HISPANIC
1051952,FEMALE,56.0,ASIAN/PACIFIC ISLANDER
1051952,MALE,43.0,HISPANIC
1051952,MALE,28.0,BLACK
1051952,FEMALE,57.0,BLACK
1051952,MALE,30.0,HISPANIC
1051952,MALE,64.0,BLACK
1051955,MALE,42.0,BLACK
1051958,MALE,40.0,BLACK
1051962,MALE,28.0,WHITE
1051965,FEMALE,14.0,BLACK
1051971,MALE,28.0,HISPANIC
1051980,MALE,21.0,BLACK
1051984,FEMALE,32.0,HISPANIC
1051988,FEMALE,26.0,BLACK
1051992,MALE,24.0,BLACK
1051992,MALE,53.0,BLACK
1051997,MALE,34.0,BLACK
1052025,MALE,,BLACK
1052027,MALE,34.0,BLACK
1052035,MALE,,BLACK
1052037,MALE,34.0,HISPANIC
1052052,MALE,34.0,BLACK
1052064,MALE,51.0,BLACK
1052067,MALE,43.0,ASIAN/PACIFIC ISLANDER
1052077,MALE,27.0,WHITE
1052080,MALE,21.0,BLACK
1052082,FEMALE,21.0,BLACK
1052084,MALE,18.0,BLACK
1052088,MALE,,BLACK
1052093,FEMALE,35.0,BLACK
1052096,MALE,18.0,BLACK
1052098,FEMALE,44.0,WHITE
1052099,MALE,29.0,BLACK
1052119,MALE,,BLACK
1052122,FEMALE,45.0,BLACK
1052134,MALE,22.0,BLACK
1052137,MALE,33.0,BLACK
1052139,MALE,32.0,WHITE
1052152,MALE,28.0,BLACK
1052163,MALE,21.0,BLACK
1052174,MALE,46.0,BLACK
1052178,MALE,23.0,BLACK
1052178,MALE,,BLACK
1052182,MALE,30.0,HISPANIC
1052183,FEMALE,20.0,BLACK
1052183,MALE,37.0,BLACK
1052187,FEMALE,49.0,BLACK
1052197,MALE,,BLACK
1052201,MALE,41.0,BLACK
1052205,MALE,31.0,BLACK
1052209,FEMALE,,WHITE
1052210,MALE,18.0,BLACK
1052212,FEMALE,42.0,BLACK
1052212,MALE,,
1052213,MALE,,BLACK
1052218,MALE,44.0,BLACK
1052222,FEMALE,57.0,BLACK
1052229,FEMALE,32.0,ASIAN/PACIFIC ISLANDER
1052229,MALE,27.0,BLACK
1052230,MALE,,BLACK
1052232,MALE,,BLACK
1052232,MALE,64.0,BLACK
1052232,FEMALE,,BLACK
1052232,FEMALE,,BLACK
1052245,MALE,49.0,HISPANIC
1052253,MALE,,BLACK
1052266,MALE,44.0,WHITE
1052269,MALE,48.0,BLACK
1052270,MALE,,BLACK
1052270,MALE,,BLACK
1052270,MALE,,BLACK
1052277,FEMALE,29.0,BLACK
1052279,MALE,,BLACK
1052281,FEMALE,14.0,BLACK
1052282,MALE,25.0,BLACK
1052288,MALE,20.0,BLACK
1052295,MALE,30.0,HISPANIC
1052298,MALE,49.0,WHITE
1052308,FEMALE,54.0,BLACK
1052309,FEMALE,54.0,BLACK
1052313,MALE,34.0,BLACK
1052320,MALE,24.0,BLACK
1052320,MALE,,BLACK
1052327,MALE,23.0,BLACK
1052327,MALE,18.0,BLACK
1052330,FEMALE,19.0,BLACK
1052335,MALE,22.0,HISPANIC
1052338,MALE,22.0,HISPANIC
1052339,FEMALE,62.0,WHITE
1052341,MALE,37.0,HISPANIC
1052342,FEMALE,23.0,HISPANIC
1052343,MALE,29.0,BLACK
1052344,MALE,,ASIAN/PACIFIC ISLANDER
1052345,MALE,,BLACK
1052350,MALE,54.0,BLACK
1052352,MALE,22.0,BLACK
1052374,FEMALE,,WHITE
1052379,MALE,21.0,BLACK
1052385,FEMALE,,BLACK
1052385,MALE,22.0,BLACK
1052390,MALE,33.0,BLACK
1052410,FEMALE,29.0,WHITE
1052415,MALE,42.0,HISPANIC
1052421,MALE,36.0,BLACK
1052425,FEMALE,20.0,BLACK
1052428,FEMALE,47.0,HISPANIC
1052428,FEMALE,26.0,HISPANIC
1052431,MALE,43.0,ASIAN/PACIFIC ISLANDER
1052437,MALE,21.0,HISPANIC
1052442,FEMALE,87.0,BLACK
1052456,MALE,24.0,BLACK
1052467,MALE,21.0,HISPANIC
1052469,MALE,31.0,WHITE
1052469,FEMALE,27.0,WHITE
1052473,FEMALE,42.0,HISPANIC
1052477,MALE,19.0,WHITE
1052489,MALE,25.0,BLACK
1052494,FEMALE,40.0,BLACK
1052505,FEMALE,15.0,BLACK
1052505,MALE,16.0,BLACK
1052507,FEMALE,,BLACK
1052512,FEMALE,,HISPANIC
1052515,MALE,37.0,HISPANIC
1052524,FEMALE,42.0,HISPANIC
1052528,MALE,36.0,
1052530,FEMALE,,BLACK
1052530,FEMALE,,BLACK
1052536,MALE,35.0,BLACK
1052539,FEMALE,25.0,BLACK
1052539,FEMALE,27.0,BLACK
1052554,MALE,33.0,WHITE
1052562,MALE,23.0,BLACK
1052587,MALE,19.0,HISPANIC
1052590,FEMALE,27.0,BLACK
1052590,MALE,20.0,BLACK
1052598,FEMALE,27.0,BLACK
1052600,FEMALE,,WHITE
1052603,FEMALE,41.0,BLACK
1052604,MALE,,HISPANIC
1052605,MALE,21.0,BLACK
1052607,MALE,50.0,BLACK
1052609,MALE,,BLACK
1052609,FEMALE,,BLACK
1052611,FEMALE,31.0,BLACK
1052619,MALE,,BLACK
1052630,MALE,22.0,BLACK
1052636,FEMALE,31.0,BLACK
1052645,FEMALE,32.0,BLACK
1052645,MALE,,BLACK
1052647,MALE,22.0,BLACK
1052650,MALE,21.0,BLACK
1052660,FEMALE,31.0,BLACK
1052660,FEMALE,22.0,BLACK
1052664,MALE,35.0,BLACK
1052665,MALE,65.0,WHITE
1052669,MALE,41.0,BLACK
1052670,MALE,22.0,BLACK
1052672,FEMALE,28.0,HISPANIC
1052678,FEMALE,,ASIAN/PACIFIC ISLANDER
1052692,MALE,21.0,BLACK
1052705,MALE,21.0,BLACK
1052705,FEMALE,,BLACK
1052708,FEMALE,20.0,HISPANIC
1052710,MALE,24.0,BLACK
1052718,FEMALE,27.0,BLACK
1052718,MALE,43.0,BLACK
1052721,MALE,,HISPANIC
1052721,MALE,19.0,HISPANIC
1052723,MALE,26.0,HISPANIC
1052731,MALE,19.0,BLACK
1052733,MALE,25.0,BLACK
1052735,MALE,,HISPANIC
1052735,MALE,,BLACK
1052736,MALE,34.0,BLACK
1052740,FEMALE,26.0,WHITE
1052741,MALE,7.0,BLACK
1052747,FEMALE,21.0,HISPANIC
1052749,MALE,21.0,BLACK
1052752,FEMALE,34.0,BLACK
1052762,MALE,63.0,WHITE
1052764,FEMALE,53.0,
1052770,MALE,30.0,BLACK
1052775,MALE,61.0,WHITE
1052776,MALE,21.0,BLACK
1052789,FEMALE,21.0,HISPANIC
1052799,MALE,27.0,BLACK
1052820,FEMALE,,HISPANIC
1052821,FEMALE,,BLACK
1052821,FEMALE,20.0,BLACK
1052823,MALE,18.0,BLACK
1052825,MALE,,HISPANIC
1052846,MALE,,HISPANIC
1052847,MALE,31.0,BLACK
1052853,MALE,34.0,WHITE
1052855,MALE,,BLACK
1052856,FEMALE,83.0,BLACK
1052857,FEMALE,,WHITE
1052863,FEMALE,,
1052868,MALE,23.0,BLACK
1052875,MALE,50.0,BLACK
1052876,MALE,55.0,BLACK
1052880,MALE,32.0,BLACK
1052894,MALE,,BLACK
1052895,MALE,7.0,BLACK
1052896,FEMALE,22.0,HISPANIC
1052896,MALE,33.0,HISPANIC
1052904,MALE,42.0,BLACK
1052917,FEMALE,57.0,BLACK
1052927,MALE,,WHITE
1052928,MALE,20.0,HISPANIC
1052939,MALE,52.0,HISPANIC
1052940,FEMALE,,BLACK
1052941,MALE,16.0,BLACK
1052948,MALE,33.0,BLACK
1052954,FEMALE,,BLACK
1052966,MALE,26.0,BLACK
1052966,FEMALE,21.0,BLACK
1052966,FEMALE,24.0,BLACK
1052971,MALE,30.0,HISPANIC
1052973,MALE,,BLACK
1052975,MALE,24.0,BLACK
1052977,MALE,14.0,HISPANIC
1052983,MALE,28.0,BLACK
1052997,MALE,23.0,BLACK
1053003,MALE,29.0,BLACK
1053005,MALE,11.0,BLACK
1053007,MALE,11.0,BLACK
1053014,MALE,55.0,BLACK
1053017,MALE,36.0,BLACK
1053017,MALE,31.0,HISPANIC
1053018,MALE,49.0,BLACK
1053046,FEMALE,43.0,BLACK
1053051,MALE,36.0,BLACK
1053061,MALE,27.0,BLACK
1053066,MALE,23.0,BLACK
1053071,FEMALE,18.0,BLACK
1053071,FEMALE,,BLACK
1053071,FEMALE,,BLACK
1053076,FEMALE,20.0,BLACK
1053084,FEMALE,27.0,BLACK
1053091,MALE,26.0,WHITE
1053095,FEMALE,35.0,BLACK
1053099,MALE,14.0,HISPANIC
1053100,MALE,23.0,BLACK
1053103,MALE,21.0,BLACK
1053111,MALE,,
1053122,FEMALE,33.0,WHITE
1053128,MALE,,BLACK
1053142,FEMALE,33.0,BLACK
1053147,MALE,32.0,BLACK
1053148,FEMALE,22.0,HISPANIC
1053154,MALE,26.0,BLACK
1053157,MALE,35.0,BLACK
1053157,MALE,23.0,BLACK
1053157,FEMALE,26.0,BLACK
1053164,FEMALE,8.0,WHITE
1053167,MALE,,BLACK
1053168,MALE,36.0,HISPANIC
1053183,FEMALE,23.0,HISPANIC
1053192,MALE,33.0,BLACK
1053193,MALE,33.0,BLACK
1053201,MALE,21.0,BLACK
1053215,FEMALE,,BLACK
1053217,MALE,,BLACK
1053218,MALE,30.0,BLACK
1053219,MALE,52.0,HISPANIC
1053223,MALE,17.0,BLACK
1053224,MALE,20.0,BLACK
1053226,MALE,34.0,BLACK
1053227,FEMALE,44.0,BLACK
1053229,FEMALE,,WHITE
1053231,FEMALE,25.0,BLACK
1053236,FEMALE,33.0,BLACK
1053238,MALE,62.0,BLACK
1053249,FEMALE,47.0,HISPANIC
1053249,MALE,34.0,HISPANIC
1053253,MALE,24.0,BLACK
1053253,MALE,44.0,BLACK
1053258,MALE,25.0,BLACK
1053262,FEMALE,26.0,BLACK
1053264,FEMALE,,HISPANIC
1053268,FEMALE,,HISPANIC
1053268,MALE,25.0,HISPANIC
1053273,MALE,49.0,BLACK
1053279,FEMALE,71.0,BLACK
1053283,MALE,45.0,BLACK
1053284,FEMALE,21.0,BLACK
1053285,MALE,20.0,BLACK
1053288,MALE,18.0,BLACK
1053296,MALE,34.0,BLACK
1053297,MALE,46.0,BLACK
1053298,FEMALE,64.0,WHITE
1053302,MALE,,WHITE
1053304,FEMALE,12.0,BLACK
1053307,MALE,29.0,BLACK
1053309,FEMALE,42.0,BLACK
1053310,FEMALE,45.0,BLACK
1053316,FEMALE,26.0,BLACK
1053318,MALE,22.0,BLACK
1053319,MALE,18.0,BLACK
1053324,FEMALE,21.0,HISPANIC
1053335,FEMALE,45.0,BLACK
1053344,MALE,21.0,BLACK
1053353,FEMALE,61.0,BLACK
1053358,FEMALE,19.0,BLACK
1053359,FEMALE,33.0,HISPANIC
1053361,MALE,20.0,BLACK
1053361,MALE,19.0,BLACK
1053364,FEMALE,23.0,WHITE
1053367,MALE,26.0,BLACK
1053374,MALE,46.0,BLACK
1053383,MALE,36.0,BLACK
1053387,FEMALE,,BLACK
1053387,FEMALE,49.0,BLACK
1053389,FEMALE,62.0,BLACK
1053391,MALE,58.0,WHITE
1053395,MALE,44.0,BLACK
1053395,MALE,32.0,WHITE
1053396,FEMALE,40.0,HISPANIC
1053399,MALE,34.0,BLACK
1053407,MALE,54.0,BLACK
1053410,MALE,,BLACK
1053410,FEMALE,46.0,BLACK
1053412,FEMALE,67.0,BLACK
1053413,FEMALE,40.0,HISPANIC
1053415,FEMALE,28.0,BLACK
1053419,FEMALE,55.0,BLACK
1053421,MALE,,
1053425,FEMALE,21.0,HISPANIC
1053426,MALE,32.0,BLACK
1053428,MALE,51.0,WHITE
1053428,MALE,,BLACK
1053430,MALE,22.0,BLACK
1053441,MALE,28.0,HISPANIC
1053444,FEMALE,37.0,BLACK
1053453,MALE,22.0,HISPANIC
1053457,MALE,26.0,BLACK
1053460,FEMALE,26.0,WHITE
1053463,MALE,35.0,BLACK
1053471,MALE,31.0,BLACK
1053475,MALE,37.0,BLACK
1053483,FEMALE,32.0,HISPANIC
1053483,MALE,18.0,HISPANIC
1053483,MALE,31.0,HISPANIC
1053498,MALE,25.0,HISPANIC
1053502,FEMALE,,BLACK
1053505,FEMALE,18.0,BLACK
1053507,FEMALE,74.0,BLACK
1053509,FEMALE,43.0,HISPANIC
1053513,FEMALE,,BLACK
1053513,FEMALE,,BLACK
1053518,MALE,23.0,BLACK
1053521,MALE,,HISPANIC
1053524,MALE,22.0,BLACK
1053527,MALE,32.0,WHITE
1053552,MALE,25.0,BLACK
1053557,FEMALE,,BLACK
1053559,MALE,41.0,BLACK
1053573,MALE,60.0,BLACK
1053580,MALE,51.0,HISPANIC
1053582,MALE,25.0,BLACK
1053585,FEMALE,25.0,BLACK
1053585,MALE,25.0,BLACK
1053595,FEMALE,96.0,BLACK
1053597,MALE,24.0,BLACK
1053602,MALE,22.0,BLACK
1053607,MALE,34.0,BLACK
1053608,MALE,18.0,BLACK
1053611,FEMALE,,BLACK
1053615,MALE,30.0,BLACK
1053616,FEMALE,,BLACK
1053616,MALE,36.0,BLACK
1053617,MALE,60.0,BLACK
1053618,MALE,50.0,WHITE
1053618,MALE,40.0,HISPANIC
1053627,FEMALE,57.0,BLACK
1053632,MALE,22.0,BLACK
1053637,MALE,29.0,BLACK
1053637,MALE,24.0,BLACK
1053638,MALE,11.0,BLACK
1053638,MALE,17.0,BLACK
1053639,MALE,19.0,BLACK
1053646,FEMALE,56.0,BLACK
1053649,MALE,21.0,BLACK
1053653,MALE,30.0,BLACK
