subject_ID,list_of_trr_id,gender,race,age,pb,subcats,age_band
274.0,"744,",FEMALE,BLACK,29.0,1.0,4.1,20-29
275.0,"745,",MALE,BLACK,40.0,0.0,"4.2, 3.3",40-49
276.0,"748,749,750,",FEMALE,BLACK,24.0,0.0,2.0,20-29
277.0,"751,752,753,",MALE,BLACK,22.0,0.0,"4.2, 5.1",20-29
278.0,"754,755,756,761,",MALE,BLACK,20.0,1.0,"2.0, 4.2",20-29
279.0,"758,759,760,",MALE,BLACK,19.0,0.0,2.0,<20
280.0,"762,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
281.0,"763,764,",MALE,HISPANIC,28.0,0.0,"4.2, 3.3",20-29
282.0,"766,",MALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
283.0,"767,",MALE,BLACK,30.0,0.0,"4.2, 3.3",30-39
284.0,"768,",MALE,HISPANIC,27.0,1.0,"4.2, 3.3",20-29
35656.0,"769,",FEMALE,BLACK,41.0,0.0,"4.2, 3.3",40-49
35657.0,"770,",FEMALE,BLACK,69.0,0.0,"2.0, 4.2, 3.3",60-69
35658.0,"771,775,",MALE,BLACK,19.0,0.0,"4.2, 5.2, 5.1",<20
35659.0,"772,773,774,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
285.0,"776,",MALE,BLACK,33.0,0.0,"4.2, 3.3",30-39
286.0,"777,",MALE,ASIAN/PACIFIC ISLANDER,20.0,0.0,4.2,20-29
287.0,"778,779,",MALE,BLACK,28.0,0.0,"4.2, 3.3, 5.1",20-29
288.0,"780,",FEMALE,BLACK,23.0,0.0,"4.2, 4.1, 3.3, 5.1",20-29
289.0,"781,",MALE,BLACK,27.0,1.0,"4.2, 3.3",20-29
290.0,"782,",MALE,BLACK,25.0,0.0,"4.2, 3.3, 5.2",20-29
291.0,"784,",MALE,BLACK,20.0,1.0,"4.2, 3.3, 5.1",20-29
292.0,"785,787,",MALE,BLACK,37.0,1.0,"2.0, 4.2",30-39
293.0,"786,",MALE,BLACK,60.0,0.0,,60-69
35660.0,"788,",MALE,BLACK,27.0,0.0,,20-29
35661.0,"789,",MALE,BLACK,27.0,1.0,"4.2, 3.3",20-29
294.0,"790,",MALE,BLACK,32.0,0.0,,30-39
295.0,"791,",MALE,BLACK,20.0,0.0,,20-29
296.0,"792,",MALE,BLACK,23.0,0.0,,20-29
297.0,"796,797,798,800,",FEMALE,BLACK,37.0,0.0,,30-39
298.0,"802,806,",MALE,BLACK,43.0,1.0,"2.0, 3.3",40-49
299.0,"803,",MALE,BLACK,21.0,0.0,"4.1, 3.3",20-29
35663.0,"805,808,809,",MALE,HISPANIC,32.0,0.0,"4.2, 3.3, 5.1",30-39
35662.0,"807,",MALE,BLACK,32.0,0.0,"4.2, 3.3",30-39
300.0,"811,812,813,814,",MALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
301.0,"815,816,817,818,",MALE,BLACK,40.0,0.0,4.2,40-49
302.0,"819,",MALE,BLACK,21.0,0.0,2.0,20-29
303.0,"820,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
304.0,"821,822,",MALE,BLACK,45.0,0.0,"2.0, 4.2, 3.3",40-49
305.0,"823,",MALE,BLACK,25.0,1.0,"4.2, 3.3",20-29
306.0,"824,825,826,",MALE,BLACK,22.0,0.0,3.3,20-29
307.0,"827,828,",MALE,BLACK,24.0,0.0,2.0,20-29
308.0,"829,",MALE,HISPANIC,21.0,0.0,3.3,20-29
309.0,"830,831,",MALE,HISPANIC,28.0,0.0,"4.2, 3.3",20-29
310.0,"832,",MALE,BLACK,21.0,0.0,"4.2, 3.3",20-29
311.0,"833,834,",MALE,HISPANIC,22.0,0.0,2.0,20-29
312.0,"835,836,837,",MALE,BLACK,26.0,0.0,3.3,20-29
35665.0,"846,",MALE,WHITE,26.0,0.0,"4.2, 4.1, 3.3",20-29
35664.0,"847,",MALE,BLACK,22.0,1.0,"4.2, 3.3",20-29
313.0,"848,",MALE,BLACK,44.0,1.0,"4.2, 3.3, 5.1",40-49
314.0,"849,851,",MALE,BLACK,26.0,1.0,"4.2, 3.3",20-29
35666.0,"855,",MALE,BLACK,80.0,0.0,"3.1, 4.2, 3.3",70+
35667.0,"856,",MALE,BLACK,40.0,0.0,3.3,40-49
315.0,"857,",MALE,BLACK,28.0,0.0,3.3,20-29
316.0,"859,",MALE,BLACK,18.0,0.0,"4.2, 5.1",<20
317.0,"860,861,",MALE,BLACK,27.0,0.0,4.2,20-29
318.0,"862,",FEMALE,BLACK,31.0,1.0,"2.0, 6.0",30-39
319.0,"863,867,869,872,",MALE,BLACK,20.0,0.0,"4.2, 4.1, 3.3, 5.1",20-29
35668.0,"864,",FEMALE,HISPANIC,20.0,0.0,"2.0, 4.2",20-29
35669.0,"866,",FEMALE,WHITE,20.0,0.0,"2.0, 4.2, 3.3",20-29
35670.0,"870,",MALE,BLACK,21.0,0.0,5.1,20-29
35671.0,"871,",MALE,BLACK,21.0,0.0,"4.2, 3.3",20-29
35672.0,"873,",MALE,BLACK,21.0,0.0,3.3,20-29
35673.0,"874,",MALE,BLACK,24.0,0.0,5.1,20-29
320.0,"875,876,",MALE,BLACK,32.0,0.0,"4.2, 4.1, 5.1",30-39
321.0,"879,",MALE,BLACK,20.0,0.0,"4.2, 4.1, 3.3",20-29
322.0,"881,882,",MALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
35639.0,"885,",MALE,WHITE,34.0,0.0,3.3,30-39
323.0,"886,888,",MALE,BLACK,26.0,0.0,2.0,20-29
324.0,"887,",MALE,WHITE,27.0,0.0,,20-29
325.0,"889,890,",MALE,BLACK,20.0,1.0,4.2,20-29
326.0,"892,895,897,",MALE,HISPANIC,26.0,0.0,"4.2, 3.3",20-29
327.0,"893,",MALE,BLACK,28.0,1.0,4.2,20-29
328.0,"894,896,",MALE,BLACK,32.0,0.0,"4.2, 3.3",30-39
329.0,"900,901,",MALE,BLACK,24.0,0.0,4.2,20-29
330.0,"902,",MALE,BLACK,24.0,0.0,3.3,20-29
331.0,"903,905,",MALE,HISPANIC,19.0,0.0,3.3,<20
332.0,"904,906,",MALE,BLACK,20.0,0.0,3.3,20-29
333.0,"907,",MALE,BLACK,23.0,0.0,"4.2, 3.3",20-29
334.0,"908,909,910,",MALE,BLACK,28.0,0.0,"2.0, 4.2",20-29
335.0,"913,",MALE,BLACK,29.0,1.0,4.2,20-29
336.0,"918,",MALE,BLACK,31.0,0.0,"4.2, 3.3",30-39
337.0,"922,923,",MALE,BLACK,26.0,0.0,4.2,20-29
338.0,"924,925,",MALE,BLACK,23.0,0.0,"4.2, 4.1",20-29
339.0,"926,",FEMALE,BLACK,19.0,0.0,"2.0, 4.2, 3.3, 5.1",<20
340.0,"927,",FEMALE,BLACK,19.0,1.0,"4.2, 3.3",<20
341.0,"928,",MALE,BLACK,24.0,0.0,"4.2, 3.3, 5.1",20-29
342.0,"929,",FEMALE,WHITE,24.0,0.0,"4.1, 3.3",20-29
35675.0,"931,932,",MALE,BLACK,18.0,0.0,3.3,<20
35676.0,"933,",MALE,BLACK,18.0,0.0,"2.0, 4.2, 5.1",<20
343.0,"935,",MALE,BLACK,37.0,0.0,"4.2, 3.3",30-39
344.0,"936,",MALE,BLACK,21.0,0.0,"2.0, 4.2, 5.1",20-29
35678.0,"937,",MALE,BLACK,41.0,0.0,4.2,40-49
35677.0,"938,",MALE,BLACK,42.0,0.0,5.3,40-49
345.0,"939,",MALE,HISPANIC,38.0,0.0,2.0,30-39
346.0,"940,",MALE,BLACK,36.0,0.0,2.0,30-39
347.0,"941,942,944,945,",MALE,BLACK,20.0,0.0,"2.0, 4.1",20-29
348.0,"943,",FEMALE,BLACK,18.0,0.0,"4.2, 4.1, 3.3, 5.1",<20
349.0,"946,",FEMALE,BLACK,28.0,0.0,4.2,20-29
35679.0,"947,949,",FEMALE,BLACK,22.0,0.0,,20-29
35680.0,"948,",FEMALE,BLACK,19.0,0.0,5.3,<20
350.0,"950,951,952,",MALE,HISPANIC,23.0,0.0,"4.2, 3.3",20-29
351.0,"953,",FEMALE,WHITE,27.0,1.0,"4.2, 3.3",20-29
35681.0,"959,962,",MALE,HISPANIC,18.0,0.0,"4.2, 3.3",<20
352.0,"960,",MALE,BLACK,44.0,0.0,4.1,40-49
35682.0,"961,",MALE,HISPANIC,18.0,0.0,"4.2, 3.3",<20
353.0,"963,964,966,967,",MALE,WHITE,39.0,0.0,4.2,30-39
354.0,"965,969,970,974,975,",MALE,BLACK,21.0,0.0,"4.2, 5.1",20-29
355.0,"968,971,",MALE,HISPANIC,20.0,0.0,"2.0, 4.2",20-29
356.0,"976,977,",MALE,BLACK,23.0,0.0,"4.2, 3.3",20-29
357.0,"978,",MALE,BLACK,45.0,1.0,4.2,40-49
358.0,"979,",MALE,BLACK,38.0,0.0,4.2,30-39
359.0,"982,983,",FEMALE,BLACK,33.0,0.0,4.2,30-39
360.0,"984,",MALE,BLACK,37.0,0.0,"4.2, 3.3",30-39
361.0,"986,",MALE,BLACK,49.0,0.0,,40-49
362.0,"988,",MALE,BLACK,37.0,0.0,4.2,30-39
363.0,"990,",MALE,BLACK,30.0,1.0,"2.0, 4.2",30-39
364.0,"991,992,",MALE,BLACK,24.0,1.0,"2.0, 6.0",20-29
35683.0,"993,",MALE,BLACK,25.0,0.0,2.0,20-29
35684.0,"994,",MALE,BLACK,25.0,0.0,3.3,20-29
365.0,"995,",MALE,BLACK,24.0,0.0,4.2,20-29
366.0,"996,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
367.0,"997,998,999,",MALE,BLACK,18.0,0.0,"4.2, 4.1, 3.3, 5.1",<20
368.0,"1002,",MALE,BLACK,46.0,0.0,2.0,40-49
369.0,"1004,",FEMALE,BLACK,28.0,1.0,3.3,20-29
370.0,"1005,1006,",MALE,BLACK,22.0,0.0,"4.2, 4.1, 3.3",20-29
35685.0,"1007,",FEMALE,BLACK,21.0,0.0,,20-29
371.0,"1008,1009,1011,1012,",MALE,BLACK,24.0,1.0,4.2,20-29
35686.0,"1010,",FEMALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
372.0,"1013,",MALE,BLACK,30.0,1.0,4.2,30-39
373.0,"1014,",MALE,BLACK,49.0,0.0,4.2,40-49
374.0,"1016,",MALE,BLACK,49.0,0.0,"3.3, 5.2, 4.1, 4.2, 5.1",40-49
375.0,"1017,",FEMALE,WHITE,58.0,0.0,"4.2, 3.3",50-59
35687.0,"1018,1021,",MALE,BLACK,28.0,0.0,2.0,20-29
35688.0,"1019,1020,",MALE,BLACK,33.0,0.0,"4.2, 3.3",30-39
376.0,"1022,1023,1024,",MALE,BLACK,35.0,0.0,2.0,30-39
377.0,"1025,",MALE,BLACK,28.0,0.0,4.2,20-29
378.0,"1026,",MALE,BLACK,36.0,0.0,"4.2, 4.1, 3.3, 5.1",30-39
379.0,"1027,",MALE,BLACK,21.0,0.0,"2.0, 4.2, 3.3, 5.1",20-29
35699.0,"1028,1029,",MALE,WHITE,58.0,1.0,"4.2, 4.1, 3.3, 5.1",50-59
380.0,"1040,",FEMALE,BLACK,35.0,0.0,"4.2, 3.3",30-39
381.0,"1042,",MALE,WHITE,30.0,0.0,"2.0, 4.1",30-39
382.0,"1046,",MALE,BLACK,21.0,0.0,4.2,20-29
383.0,"1047,",FEMALE,WHITE,48.0,1.0,"4.2, 3.3",40-49
384.0,"1048,1049,",MALE,BLACK,18.0,1.0,4.2,<20
385.0,"1050,1052,",MALE,BLACK,19.0,1.0,4.2,<20
386.0,"1051,",MALE,BLACK,38.0,0.0,"4.2, 3.3, 5.1",30-39
387.0,"1053,",MALE,WHITE,35.0,0.0,3.3,30-39
388.0,"1054,",MALE,BLACK,24.0,0.0,"4.2, 3.3, 5.1",20-29
35702.0,"1055,",MALE,BLACK,28.0,1.0,"4.2, 3.3",20-29
35703.0,"1056,",MALE,BLACK,18.0,0.0,,<20
389.0,"1058,1063,",MALE,BLACK,25.0,1.0,4.2,20-29
390.0,"1064,1069,",MALE,WHITE,21.0,0.0,"4.2, 3.3",20-29
391.0,"1065,1066,",MALE,HISPANIC,60.0,0.0,"4.2, 3.3, 5.1",60-69
392.0,"1067,",MALE,BLACK,36.0,0.0,"4.2, 3.3",30-39
393.0,"1068,",MALE,HISPANIC,41.0,0.0,"4.2, 3.3",40-49
394.0,"1070,",MALE,HISPANIC,41.0,1.0,4.2,40-49
395.0,"1073,",MALE,BLACK,48.0,0.0,3.3,40-49
396.0,"1074,1076,",MALE,BLACK,19.0,0.0,4.2,<20
397.0,"1075,",MALE,BLACK,29.0,0.0,"4.2, 3.3",20-29
35704.0,"1078,1082,",FEMALE,BLACK,20.0,1.0,5.3,20-29
398.0,"1080,1081,",MALE,BLACK,22.0,0.0,3.3,20-29
399.0,"1083,",MALE,BLACK,19.0,0.0,4.2,<20
35705.0,"1084,1085,1087,",FEMALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
35706.0,"1086,",FEMALE,BLACK,23.0,0.0,"4.2, 5.1",20-29
400.0,"1088,",MALE,BLACK,22.0,0.0,,20-29
401.0,"1089,",MALE,WHITE,32.0,0.0,"3.3, 2.0, 4.1, 4.2, 5.1",30-39
402.0,"1092,",MALE,BLACK,29.0,0.0,"4.2, 4.1",20-29
403.0,"1093,1094,",MALE,BLACK,22.0,1.0,"4.2, 3.3, 5.2, 5.1",20-29
404.0,"1095,1096,1097,",MALE,BLACK,25.0,1.0,4.2,20-29
405.0,"1098,1099,",FEMALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
406.0,"1101,",MALE,BLACK,19.0,0.0,4.2,<20
407.0,"1103,1106,",MALE,BLACK,20.0,1.0,"2.0, 4.2, 3.3",20-29
408.0,"1104,1105,",FEMALE,BLACK,23.0,0.0,"4.2, 3.3",20-29
409.0,"1107,1108,1110,",MALE,BLACK,26.0,0.0,"4.2, 3.3, 5.2, 5.1",20-29
35707.0,"1109,",MALE,BLACK,33.0,0.0,3.3,30-39
410.0,"1113,1120,1122,",MALE,BLACK,19.0,1.0,"4.2, 3.3",<20
35708.0,"1114,1116,",FEMALE,BLACK,31.0,1.0,"4.2, 5.1",30-39
411.0,"1115,1118,",MALE,BLACK,21.0,0.0,4.2,20-29
412.0,"1117,1119,",MALE,HISPANIC,19.0,1.0,"2.0, 4.1, 4.2",<20
413.0,"1123,1124,1125,1126,",MALE,WHITE,37.0,0.0,"4.2, 3.3",30-39
414.0,"1127,1128,",FEMALE,BLACK,25.0,0.0,"4.2, 3.3",20-29
35640.0,"1130,",MALE,BLACK,26.0,0.0,"4.2, 5.1",20-29
415.0,"1134,1135,",MALE,BLACK,23.0,0.0,"4.2, 3.3, 5.1",20-29
416.0,"1137,",FEMALE,BLACK,39.0,1.0,"4.2, 3.3",30-39
417.0,"1139,1140,",MALE,HISPANIC,21.0,0.0,4.2,20-29
418.0,"1142,1143,",FEMALE,BLACK,53.0,0.0,"4.2, 3.3",50-59
419.0,"1144,1145,1146,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
420.0,"1150,",MALE,BLACK,49.0,0.0,"4.2, 3.3, 5.2",40-49
421.0,"1151,",FEMALE,BLACK,28.0,0.0,3.3,20-29
422.0,"1152,",FEMALE,BLACK,45.0,0.0,4.2,40-49
423.0,"1153,",FEMALE,BLACK,25.0,0.0,"4.2, 3.3",20-29
424.0,"1154,1155,1156,1158,",MALE,BLACK,25.0,0.0,"4.2, 3.3, 5.1",20-29
425.0,"1157,",MALE,BLACK,59.0,0.0,4.2,50-59
426.0,"1161,1162,",MALE,BLACK,27.0,0.0,"4.2, 4.1, 3.3, 5.1",20-29
427.0,"1163,1164,",MALE,BLACK,25.0,0.0,"4.2, 4.1, 3.3, 5.1",20-29
428.0,"1166,1167,1168,",MALE,BLACK,32.0,0.0,2.0,30-39
35711.0,"1169,",MALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
35710.0,"1171,",MALE,BLACK,31.0,0.0,2.0,30-39
429.0,"1172,",MALE,BLACK,19.0,0.0,2.0,<20
430.0,"1173,",FEMALE,BLACK,20.0,0.0,"2.0, 4.2, 3.3",20-29
431.0,"1174,",FEMALE,BLACK,18.0,1.0,"4.2, 5.1",<20
432.0,"1177,1178,1179,",MALE,BLACK,45.0,0.0,"2.0, 4.2, 3.3",40-49
433.0,"1180,",MALE,BLACK,23.0,0.0,3.3,20-29
434.0,"1181,",MALE,BLACK,33.0,0.0,"2.0, 4.2, 3.3",30-39
435.0,"1182,",MALE,BLACK,36.0,1.0,"4.2, 3.3",30-39
436.0,"1183,",MALE,BLACK,34.0,0.0,"4.2, 3.3",30-39
437.0,"1184,1185,",MALE,BLACK,25.0,0.0,5.1,20-29
438.0,"1186,1188,1189,",MALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
439.0,"1187,",FEMALE,BLACK,29.0,1.0,"4.2, 3.3",20-29
440.0,"1190,1191,",MALE,WHITE,20.0,0.0,2.0,20-29
441.0,"1194,",MALE,BLACK,52.0,1.0,4.2,50-59
442.0,"1196,1197,",FEMALE,BLACK,19.0,0.0,4.2,<20
443.0,"1198,",MALE,BLACK,40.0,0.0,"4.2, 3.3",40-49
444.0,"1201,",MALE,BLACK,26.0,0.0,"2.0, 3.3",20-29
445.0,"1205,",FEMALE,HISPANIC,18.0,0.0,,<20
35694.0,"1206,",MALE,BLACK,21.0,0.0,3.3,20-29
446.0,"1207,1208,1209,",MALE,BLACK,22.0,0.0,,20-29
447.0,"1210,",MALE,BLACK,21.0,0.0,"4.2, 3.3",20-29
448.0,"1211,",MALE,BLACK,31.0,0.0,"4.2, 3.3",30-39
449.0,"1212,",MALE,WHITE,36.0,1.0,"4.2, 3.3",30-39
450.0,"1213,1214,",FEMALE,WHITE,32.0,0.0,4.2,30-39
451.0,"1215,1216,",MALE,WHITE,45.0,1.0,"2.0, 3.3",40-49
452.0,"1219,",MALE,BLACK,25.0,0.0,"4.2, 3.3",20-29
453.0,"1220,1221,1225,",MALE,BLACK,20.0,1.0,"2.0, 3.3",20-29
454.0,"1222,",MALE,BLACK,44.0,0.0,"4.2, 3.3",40-49
455.0,"1223,",MALE,BLACK,43.0,0.0,"4.2, 4.1",40-49
456.0,"1224,1226,",MALE,BLACK,20.0,0.0,"4.1, 3.3",20-29
457.0,"1227,",MALE,BLACK,24.0,0.0,2.0,20-29
458.0,"1228,1229,",MALE,WHITE,30.0,0.0,3.3,30-39
35712.0,"1233,",FEMALE,BLACK,38.0,1.0,4.2,30-39
35713.0,"1234,",FEMALE,BLACK,35.0,0.0,,30-39
35714.0,"1236,1238,",MALE,HISPANIC,27.0,0.0,"4.2, 5.1",20-29
35716.0,"1237,",FEMALE,HISPANIC,24.0,0.0,5.3,20-29
35717.0,"1239,",MALE,HISPANIC,22.0,0.0,2.0,20-29
35715.0,"1240,",MALE,WHITE,27.0,0.0,"4.2, 3.3",20-29
459.0,"1241,1242,1243,1244,",MALE,BLACK,25.0,0.0,"4.2, 3.3",20-29
460.0,"1245,",MALE,HISPANIC,21.0,0.0,"4.2, 5.1",20-29
461.0,"1246,",FEMALE,BLACK,38.0,0.0,"4.2, 3.3",30-39
462.0,"1247,1248,",MALE,BLACK,20.0,0.0,"2.0, 4.2",20-29
463.0,"1249,",MALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
464.0,"1251,1252,1253,",FEMALE,BLACK,50.0,0.0,,50-59
465.0,"1256,1257,1258,",FEMALE,BLACK,26.0,0.0,4.2,20-29
466.0,"1259,",MALE,HISPANIC,36.0,1.0,3.3,30-39
35718.0,"1262,",FEMALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
35719.0,"1263,",FEMALE,BLACK,25.0,1.0,"4.2, 3.3, 5.3, 5.1",20-29
467.0,"1271,1272,",MALE,BLACK,18.0,0.0,"4.2, 4.1, 3.3",<20
468.0,"1273,1275,",MALE,WHITE,44.0,0.0,2.0,40-49
469.0,"1274,",MALE,BLACK,46.0,0.0,"4.2, 3.3",40-49
470.0,"1276,1277,",FEMALE,BLACK,20.0,1.0,"2.0, 4.2, 3.3",20-29
471.0,"1281,",MALE,BLACK,24.0,0.0,,20-29
472.0,"1282,",MALE,BLACK,24.0,0.0,,20-29
473.0,"1285,",MALE,BLACK,19.0,1.0,4.2,<20
474.0,"1286,",MALE,BLACK,32.0,0.0,2.0,30-39
475.0,"1288,",MALE,BLACK,37.0,0.0,4.2,30-39
476.0,"1290,1291,",MALE,BLACK,22.0,0.0,4.2,20-29
477.0,"1292,",MALE,BLACK,19.0,0.0,"4.2, 3.3, 5.1",<20
478.0,"1293,",MALE,BLACK,23.0,0.0,"4.2, 3.3",20-29
479.0,"1294,",FEMALE,BLACK,18.0,0.0,3.3,<20
480.0,"1295,",FEMALE,BLACK,22.0,0.0,,20-29
481.0,"1296,",MALE,BLACK,21.0,0.0,"4.2, 4.1, 3.3",20-29
482.0,"1297,",FEMALE,BLACK,31.0,0.0,"4.2, 3.3",30-39
483.0,"1298,",FEMALE,BLACK,31.0,0.0,2.0,30-39
484.0,"1300,1301,",FEMALE,BLACK,31.0,0.0,"4.2, 3.3, 5.1",30-39
485.0,"1303,1304,",MALE,BLACK,26.0,0.0,4.2,20-29
486.0,"1306,1309,",MALE,BLACK,22.0,1.0,"4.2, 3.3",20-29
487.0,"1310,1311,",MALE,BLACK,26.0,0.0,"2.0, 3.3",20-29
488.0,"1312,",MALE,BLACK,20.0,0.0,"2.0, 4.1",20-29
489.0,"1313,",MALE,HISPANIC,29.0,1.0,"4.2, 3.3",20-29
490.0,"1314,1315,1316,",FEMALE,BLACK,37.0,1.0,4.2,30-39
491.0,"1317,",MALE,BLACK,23.0,0.0,4.2,20-29
492.0,"1318,",MALE,BLACK,20.0,0.0,"4.2, 4.1, 3.3",20-29
493.0,"1321,",MALE,HISPANIC,51.0,0.0,"2.0, 4.2",50-59
494.0,"1322,1325,",MALE,BLACK,49.0,0.0,"4.2, 4.1, 3.3, 5.1",40-49
495.0,"1324,",MALE,BLACK,41.0,0.0,"4.2, 3.3",40-49
496.0,"1326,",MALE,HISPANIC,37.0,0.0,4.2,30-39
497.0,"1327,1328,",MALE,BLACK,30.0,0.0,"4.2, 3.3",30-39
498.0,"1329,1330,1331,",FEMALE,BLACK,34.0,0.0,4.2,30-39
35720.0,"1333,1335,1337,1338,1339,1341,1342,1343,1344,",MALE,BLACK,41.0,0.0,"4.2, 3.3, 5.2",40-49
499.0,"1334,",FEMALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
35721.0,"1336,",MALE,BLACK,41.0,0.0,3.3,40-49
500.0,"1340,",MALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
501.0,"1345,",MALE,WHITE,50.0,0.0,"4.2, 3.3",50-59
502.0,"1346,1347,",MALE,WHITE,28.0,0.0,"2.0, 4.2, 3.3",20-29
503.0,"1348,1349,1351,",MALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
504.0,"1352,1353,",MALE,BLACK,38.0,1.0,4.2,30-39
505.0,"1355,",MALE,BLACK,47.0,0.0,"4.2, 3.3",40-49
35722.0,"1356,",FEMALE,BLACK,39.0,0.0,"2.0, 4.2",30-39
35723.0,"1357,",MALE,BLACK,32.0,1.0,5.3,30-39
35724.0,"1358,",MALE,BLACK,32.0,0.0,"2.0, 3.3",30-39
35725.0,"1359,",FEMALE,BLACK,39.0,0.0,3.3,30-39
506.0,"1360,",MALE,BLACK,22.0,0.0,"4.2, 4.1",20-29
507.0,"1361,",MALE,BLACK,24.0,0.0,4.2,20-29
508.0,"1362,",MALE,HISPANIC,23.0,0.0,"4.2, 3.3, 5.1",20-29
509.0,"1363,1364,",MALE,BLACK,24.0,0.0,3.3,20-29
510.0,"1365,",FEMALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
511.0,"1366,1368,1369,1370,",MALE,HISPANIC,24.0,0.0,"4.2, 3.3",20-29
512.0,"1367,",MALE,BLACK,23.0,0.0,"4.2, 4.1, 3.3, 5.1",20-29
513.0,"1371,1372,",MALE,BLACK,21.0,0.0,"4.2, 5.1",20-29
514.0,"1373,",FEMALE,HISPANIC,23.0,1.0,4.2,20-29
515.0,"1375,1377,",MALE,BLACK,27.0,0.0,"4.1, 3.3",20-29
516.0,"1376,",MALE,HISPANIC,27.0,0.0,4.2,20-29
517.0,"1378,",MALE,BLACK,83.0,0.0,2.0,70+
518.0,"1379,1380,",MALE,HISPANIC,20.0,0.0,"4.2, 3.3",20-29
519.0,"1381,1382,",FEMALE,BLACK,19.0,0.0,3.3,<20
35726.0,"1383,",MALE,WHITE,26.0,1.0,"4.2, 3.3",20-29
35728.0,"1384,",FEMALE,WHITE,46.0,1.0,"4.2, 3.3",40-49
35729.0,"1385,",MALE,WHITE,25.0,0.0,"4.2, 3.3, 5.1",20-29
35727.0,"1386,",MALE,WHITE,21.0,1.0,"4.2, 5.1",20-29
520.0,"1387,",FEMALE,BLACK,43.0,0.0,3.3,40-49
521.0,"1388,1389,",MALE,BLACK,23.0,1.0,"2.0, 4.2",20-29
522.0,"1390,1391,1392,1393,",MALE,BLACK,21.0,0.0,"4.2, 3.3, 5.1",20-29
523.0,"1394,",MALE,BLACK,30.0,0.0,"4.2, 5.2",30-39
35730.0,"1395,",MALE,BLACK,21.0,0.0,"4.2, 3.3",20-29
524.0,"1396,",MALE,BLACK,24.0,0.0,"4.2, 3.3, 5.1",20-29
35731.0,"1397,",MALE,BLACK,20.0,0.0,2.0,20-29
525.0,"1398,1399,",MALE,BLACK,53.0,0.0,"4.2, 3.3",50-59
526.0,"1400,1401,",MALE,BLACK,27.0,1.0,"4.2, 5.1",20-29
527.0,"1402,1406,",MALE,BLACK,54.0,0.0,"4.2, 3.3, 5.1",50-59
528.0,"1403,1404,",MALE,BLACK,32.0,0.0,"4.2, 3.3",30-39
529.0,"1407,",MALE,BLACK,53.0,1.0,"4.2, 3.3",50-59
530.0,"1408,",MALE,WHITE,22.0,0.0,4.2,20-29
531.0,"1409,1411,",MALE,BLACK,21.0,1.0,"3.3, 5.2, 2.0, 4.2, 5.1",20-29
35732.0,"1410,1432,1433,1434,1439,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
532.0,"1412,",MALE,BLACK,25.0,0.0,"4.2, 4.1",20-29
35733.0,"1413,",MALE,BLACK,25.0,1.0,4.2,20-29
533.0,"1414,1416,",MALE,BLACK,20.0,0.0,4.2,20-29
35734.0,"1415,",MALE,BLACK,24.0,0.0,3.3,20-29
534.0,"1418,1419,",MALE,BLACK,27.0,0.0,4.2,20-29
535.0,"1420,",FEMALE,BLACK,21.0,0.0,"2.0, 4.2",20-29
536.0,"1421,1426,",MALE,BLACK,25.0,0.0,4.2,20-29
35735.0,"1422,1423,",MALE,HISPANIC,29.0,0.0,6.0,20-29
35736.0,"1424,",MALE,WHITE,29.0,0.0,"4.2, 4.1",20-29
537.0,"1425,",MALE,BLACK,31.0,0.0,"4.2, 3.3",30-39
538.0,"1427,1429,",MALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
539.0,"1430,",FEMALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
540.0,"1431,",MALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
541.0,"1435,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
542.0,"1436,1437,",MALE,BLACK,34.0,0.0,4.2,30-39
543.0,"1438,",MALE,WHITE,59.0,1.0,"4.2, 3.3",50-59
544.0,"1440,1441,",MALE,BLACK,33.0,0.0,"2.0, 5.1",30-39
545.0,"1442,",MALE,BLACK,41.0,0.0,2.0,40-49
546.0,"1443,1446,1447,",MALE,BLACK,39.0,0.0,"4.2, 3.3, 5.1",30-39
547.0,"1444,1445,",MALE,BLACK,29.0,0.0,"4.2, 3.3, 5.1",20-29
